Nome,AC,AL,AP,AM,BA,CE,DF,ES,GO,MA,MT,MS,MG,PA,PB,PR,PE,PI,RJ,RN,RS,RO,RR,SC,SP,SE,TO
FRANCISCO GABRIEL,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCISCO SAMUEL,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRIEL,5,7,2,0,6,7,7,5,9,3,2,4,24,10,5,14,30,2,0,0,0,5,2,8,76,10,4
GABRIEL HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
GABRIELA,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
GABRIELLY,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
GUILHERME,5,8,3,0,13,0,3,0,6,3,0,0,0,6,3,0,0,0,0,0,0,0,0,0,37,4,0
GUILHERME OLIVEIRA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUSTAVO,0,6,3,0,7,4,0,3,0,5,0,2,12,5,0,0,12,2,0,0,0,0,0,5,26,4,0
GUSTAVO HENRIQUE,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HADASSA VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HEITOR,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0
HELENA,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HELLEN VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HELOISA,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
HIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ISAAC,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISABELLA,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISABELLY,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,24,0,0
ISADORA,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0
ISAQUE,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRAEL,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOAO DAVI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
JOAO GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0
JOAO LUCAS,0,0,0,0,0,5,0,0,4,0,2,0,0,0,0,0,0,5,0,2,0,0,0,0,0,4,0
JOAO MIGUEL,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,12,4
JOAO PEDRO,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,2,0,6,0,0,0,0,0,7,2
JOAO VICTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
JOAO VITOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
JONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
JORGE JOÃO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOSE HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JOSUÉ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOSÉ FRANCISCO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOSÉ GABRIEL,2,7,0,0,0,0,0,0,0,0,0,2,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0
JOSÉ HENRIQUE,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOSÉ MIGUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
JOSÉ PEDRO,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
JOÃO ARTHUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
JOÃO CARLOS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOÃO DAVI,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOÃO GABRIEL,5,6,0,0,6,6,5,0,0,0,0,3,16,4,3,6,17,0,0,0,0,0,0,6,0,3,0
JOÃO GUILHERME,0,10,0,0,0,4,0,3,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0
JOÃO LUCAS,9,29,6,3,21,14,6,0,15,13,0,6,49,23,9,25,61,0,0,0,0,9,0,16,55,4,2
JOÃO MATHEUS,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOÃO MIGUEL,13,29,8,2,11,12,9,3,12,8,3,3,60,14,13,31,86,0,0,0,0,10,3,11,59,3,3
JOÃO PAULO,0,10,3,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,0,0,0
JOÃO PEDRO,11,23,8,2,13,8,7,11,11,7,0,3,33,14,8,21,42,0,0,0,0,4,2,12,67,0,4
JOÃO VICTOR,5,0,5,0,0,4,0,3,0,0,0,0,0,0,4,11,14,0,0,0,0,2,0,4,24,0,0
JOÃO VITOR,4,12,4,0,4,0,3,7,9,3,0,4,0,9,0,12,17,0,0,0,0,4,0,11,26,0,0
JOÃO VÍCTOR,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOÃO VÍTOR,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULIA,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,33,0,0
JULIANA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULIANO,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JÚLIA,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JÚLIO CÉSAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0
KAIO,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAIO RUAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
KAMILLY VITÓRIA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAUAN,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAUAN FELIPE,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAUÃ LUCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
LARA SOPHIA,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
LARA SOPHYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LARISSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
LAUANE VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LAURA,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,51,0,0
LAURA BEATRIZ,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
LAURA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
LEONARDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
LETICIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
LETÍCIA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
LEVI,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORENA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,30,0,0
LUAN,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
LUANA ROBERTA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUCAS,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,2,0,0,0,2,0,0,42,0,0
LUCAS DANIEL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUCAS EDUARDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
LUCAS GABRIEL,0,8,0,5,0,6,0,0,0,4,0,0,20,7,8,8,35,0,0,0,0,2,0,0,31,0,0
LUCAS HENRIQUE,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
LUIS GUSTAVO,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUIS MIGUEL,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUIZ DANIEL,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUIZ DAVI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LUIZ FELIPE,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0
LUIZ FERNANDO,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0
LUIZ GUILHERME,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
LUIZ GUSTAVO,0,7,2,0,0,6,0,0,0,0,0,0,0,0,0,6,19,2,0,0,0,0,0,0,0,0,0
LUIZ HENRIQUE,0,0,0,0,0,0,0,0,0,0,3,0,14,4,2,0,0,0,0,0,0,0,2,0,0,4,0
LUIZ MIGUEL,0,6,0,2,0,0,0,0,6,0,0,2,14,0,0,12,13,0,0,3,0,2,0,0,30,0,0
LUIZ OTAVIO,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUIZA,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
LUÍS FELIPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LUÍS GUSTAVO,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANOEL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANUELA,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
MARCELO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MARCOS VINICIUS,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARIA ALICE,4,0,4,0,0,4,0,5,0,0,2,2,0,0,5,0,31,2,0,3,0,0,0,0,0,5,0
MARIA ALICIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MARIA APARECIDA,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARIA BEATRIZ,0,0,0,0,0,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
MARIA CECILIA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,5,0,0,0,0,0,4,0
MARIA CECÍLIA,0,12,0,0,7,4,0,0,0,4,0,0,24,0,4,0,35,0,0,0,0,0,0,0,0,0,0
MARIA CLARA,6,29,6,0,16,25,9,3,17,15,0,7,38,10,15,23,79,0,0,8,0,7,4,8,103,18,3
MARIA DE,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARIA EDUARDA,16,20,19,3,17,17,16,13,19,8,5,5,59,24,12,41,45,0,0,2,0,9,0,13,172,19,0
MARIA ELOISA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MARIA ESTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
MARIA FERNANDA,4,0,3,2,4,0,0,0,8,0,0,3,20,0,0,11,11,0,0,2,0,0,0,0,24,0,0
MARIA GABRIELA,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
MARIA GABRIELY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
MARIA HELENA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
MARIA HELOISA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MARIA ISABELLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MARIA JULIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2
MARIA JÚLIA,0,6,0,0,0,4,3,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
MARIA LAURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,3,0
MARIA LETICIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MARIA LUIZA,0,19,5,0,11,9,0,4,8,4,0,4,25,4,5,10,58,0,0,0,0,3,0,7,65,7,0
MARIA LUÍZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MARIA SOFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MARIA SOPHIA,0,7,0,0,0,8,0,0,0,4,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,9,0
MARIA VALENTINA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MARIA VITORIA,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,7,0,2,0,6,0,0,0,4,0,4,2
MARIA VITÓRIA,3,27,0,0,4,10,0,3,4,4,0,3,22,4,11,9,40,0,0,0,0,2,0,4,0,0,0
MARIANA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MARINA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0
MARYA KLARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MATEUS,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MATHEUS,0,5,4,0,0,5,0,3,7,0,0,0,16,0,0,12,0,3,0,0,0,0,0,7,34,0,0
MATHEUS HENRIQUE,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0
MIGUEL,5,0,6,0,10,3,9,18,15,5,0,0,35,0,3,10,22,2,0,2,0,0,0,10,102,5,0
MIGUEL ARCANJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
MIGUEL HENRIQUE,0,0,0,0,0,0,0,0,4,0,0,3,13,0,0,7,0,0,0,0,0,0,0,0,25,0,0
MIKAELY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MILENA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MIRELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MURILO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
NICOLAS,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
NICOLAS GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
NICOLLY,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PATRICIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
PAULO HENRIQUE,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0
PAULO VICTOR,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
PEDRO GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0
PEDRO HENRIQUE,7,17,13,0,14,8,14,15,18,8,3,4,30,18,12,42,71,3,0,3,0,6,0,20,145,10,2
PEDRO JOAQUIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO LUCAS,0,6,0,0,0,11,0,5,4,6,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO MIGUEL,0,5,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,5,0
PEDRO VICTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RAFAEL,4,0,0,0,0,0,0,3,5,0,0,4,11,0,0,0,11,0,0,2,0,0,0,4,0,0,0
RAFAELLA,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAISSA,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAYLLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
REBECA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
REBECA CRISTINA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAN,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMUEL,11,5,5,4,13,8,6,8,10,0,0,2,25,7,5,0,25,3,0,3,0,0,2,6,48,3,3
SAYMON,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOFIA,0,0,0,0,6,0,4,4,0,0,0,3,16,0,0,0,0,0,0,0,0,4,0,0,0,3,0
SOPHIA,0,0,0,2,6,0,10,8,6,3,3,2,21,6,0,7,0,0,0,0,0,2,0,4,74,3,2
STELLA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TERMO CANCELADO,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THIAGO,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIFFANY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
VALENTINA,0,0,0,0,0,0,4,0,7,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,25,0,0
VICTOR GABRIEL,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,8,13,2,0,0,0,2,0,0,0,0,0
VICTOR HUGO,0,0,0,0,4,0,7,0,6,0,0,4,0,0,0,7,0,0,0,0,0,2,0,0,28,0,0
VITOR,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
VITOR GABRIEL,0,6,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
VITOR HUGO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
VITÓRIA,0,0,0,0,4,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0
WALTER ANTONIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
WILLIAN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YASMIM,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
YASMIN,0,0,0,0,6,4,0,0,5,0,0,3,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁGATA VALENTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ÁGATHA VICTÓRIA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁGATHA VITÓRIA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁLEFF RENAN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁRYA GABRIELLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÂNDRYEL OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
