nome,qty,percentage
NOVERSA,2,0.0004595968416505042
NOÉ,2,0.0004595968416505042
NÚNCIO,2,0.0004595968416505042
OCA,2,0.0004595968416505042
OCHÔA,2,0.0004595968416505042
OEIRAS,2,0.0004595968416505042
OGANDO,2,0.0004595968416505042
OLIVARES,2,0.0004595968416505042
OLIVEIRINHA,2,0.0004595968416505042
OLMO,2,0.0004595968416505042
OLÍMPIO,2,0.0004595968416505042
OPA,2,0.0004595968416505042
ORDONHO,2,0.0004595968416505042
OURA,2,0.0004595968416505042
OUTOR,2,0.0004595968416505042
PABLO,2,0.0004595968416505042
PACIÊNCIA,2,0.0004595968416505042
PADEIRINHA,2,0.0004595968416505042
PADINHA,2,0.0004595968416505042
PADRELA,2,0.0004595968416505042
PAGARETE,2,0.0004595968416505042
PAIAS,2,0.0004595968416505042
PAIM,2,0.0004595968416505042
PALA,2,0.0004595968416505042
PALHEIROS,2,0.0004595968416505042
PALHETA,2,0.0004595968416505042
PALHOTO,2,0.0004595968416505042
PALLA,2,0.0004595968416505042
PALRICAS,2,0.0004595968416505042
PAMPLONA,2,0.0004595968416505042
PANACA,2,0.0004595968416505042
PANCADAS,2,0.0004595968416505042
PANTALEÃO,2,0.0004595968416505042
PAPAFINA,2,0.0004595968416505042
PAPANÇA,2,0.0004595968416505042
PAQUIM,2,0.0004595968416505042
PARAUTA,2,0.0004595968416505042
PARDELHA,2,0.0004595968416505042
PARRANO,2,0.0004595968416505042
PARRAÇA,2,0.0004595968416505042
PARREIRÃO,2,0.0004595968416505042
PARRO,2,0.0004595968416505042
PARTIDÁRIO,2,0.0004595968416505042
PASSAREIRA,2,0.0004595968416505042
PASSEIRO,2,0.0004595968416505042
PASSO,2,0.0004595968416505042
PASTORINHO,2,0.0004595968416505042
PATARATA,2,0.0004595968416505042
PATATAS,2,0.0004595968416505042
PATELA,2,0.0004595968416505042
PATORNILO,2,0.0004595968416505042
PATULEIA,2,0.0004595968416505042
PAUL,2,0.0004595968416505042
PAVIA,2,0.0004595968416505042
PAZES,2,0.0004595968416505042
PAÇÓ,2,0.0004595968416505042
PEBRE,2,0.0004595968416505042
PEDRALVA,2,0.0004595968416505042
PEDREIRAS,2,0.0004595968416505042
PEDREIRINHO,2,0.0004595968416505042
PEGAS,2,0.0004595968416505042
PEIG,2,0.0004595968416505042
PELADO,2,0.0004595968416505042
PELAYO,2,0.0004595968416505042
PELEIRA,2,0.0004595968416505042
PELIQUITO,2,0.0004595968416505042
PELOURO,2,0.0004595968416505042
PENDÃO,2,0.0004595968416505042
PENISGA,2,0.0004595968416505042
PERAMES,2,0.0004595968416505042
PERDIDO,2,0.0004595968416505042
PEREIROS,2,0.0004595968416505042
PERICO,2,0.0004595968416505042
PERO,2,0.0004595968416505042
PERÚ,2,0.0004595968416505042
PESCADOR,2,0.0004595968416505042
PESEIRO,2,0.0004595968416505042
PESSA,2,0.0004595968416505042
PESSEGUEIRO,2,0.0004595968416505042
PETERS,2,0.0004595968416505042
PETINGA,2,0.0004595968416505042
PETRO,2,0.0004595968416505042
PEYROTEO,2,0.0004595968416505042
PICARETA,2,0.0004595968416505042
PICOTEZ,2,0.0004595968416505042
PIGARRO,2,0.0004595968416505042
PINCHA,2,0.0004595968416505042
PINELAS,2,0.0004595968416505042
PINGUINHA,2,0.0004595968416505042
PINHA,2,0.0004595968416505042
PINTASSILGO,2,0.0004595968416505042
PINTEUS,2,0.0004595968416505042
PINTÃO,2,0.0004595968416505042
PIRRALHA,2,0.0004595968416505042
PISCA,2,0.0004595968416505042
PISEIRO,2,0.0004595968416505042
PISTA,2,0.0004595968416505042
PITAS,2,0.0004595968416505042
PITAÇA,2,0.0004595968416505042
PITÃES,2,0.0004595968416505042
PIÃO,2,0.0004595968416505042
PLASENCIA,2,0.0004595968416505042
PLENO,2,0.0004595968416505042
POETA,2,0.0004595968416505042
POMBA,2,0.0004595968416505042
POMBAS,2,0.0004595968416505042
PONCE,2,0.0004595968416505042
PONTEIRA,2,0.0004595968416505042
PONTIFICE,2,0.0004595968416505042
PONTINHA,2,0.0004595968416505042
PONTÍFICE,2,0.0004595968416505042
PORTADA,2,0.0004595968416505042
PORTELADA,2,0.0004595968416505042
PORÉM,2,0.0004595968416505042
POSTIGA,2,0.0004595968416505042
POTE,2,0.0004595968416505042
POTES,2,0.0004595968416505042
POTIER,2,0.0004595968416505042
POUCA,2,0.0004595968416505042
POUCOCHINHO,2,0.0004595968416505042
POUTENA,2,0.0004595968416505042
POVOAS,2,0.0004595968416505042
PRANTO,2,0.0004595968416505042
PRECATADO,2,0.0004595968416505042
PRECIOSO,2,0.0004595968416505042
PREGUEIRO,2,0.0004595968416505042
PREGUIÇA,2,0.0004595968416505042
PRENDI,2,0.0004595968416505042
PRESADO,2,0.0004595968416505042
PRESAS,2,0.0004595968416505042
PRESUME,2,0.0004595968416505042
PREZADO,2,0.0004595968416505042
PRIM,2,0.0004595968416505042
PRINCIPE,2,0.0004595968416505042
PRIOSTE,2,0.0004595968416505042
PRISTA,2,0.0004595968416505042
PROA,2,0.0004595968416505042
PROCÓPIO,2,0.0004595968416505042
PROTÁSIO,2,0.0004595968416505042
PROÊNÇA,2,0.0004595968416505042
PUCARINHO,2,0.0004595968416505042
PULIDO,2,0.0004595968416505042
PULÃO,2,0.0004595968416505042
PÁSSARO,2,0.0004595968416505042
PÃO-MOLE,2,0.0004595968416505042
PÓ,2,0.0004595968416505042
PÓPULO,2,0.0004595968416505042
PÔTRA,2,0.0004595968416505042
QUARTILHO,2,0.0004595968416505042
QUATORZE,2,0.0004595968416505042
QUINAZ,2,0.0004595968416505042
QUINTANO,2,0.0004595968416505042
QUINTÃOS,2,0.0004595968416505042
QUITALO,2,0.0004595968416505042
QUITÉRIA,2,0.0004595968416505042
RABAÇO,2,0.0004595968416505042
RAFOTO,2,0.0004595968416505042
RAGAGELES,2,0.0004595968416505042
RAJADO,2,0.0004595968416505042
RAMALHÃO,2,0.0004595968416505042
RAMIÃO,2,0.0004595968416505042
RAMUSGA,2,0.0004595968416505042
RANA,2,0.0004595968416505042
RANHADA,2,0.0004595968416505042
RASQUINHO,2,0.0004595968416505042
RAVARA,2,0.0004595968416505042
REBÊLO,2,0.0004595968416505042
RECTO,2,0.0004595968416505042
REDE,2,0.0004595968416505042
REFORÇO,2,0.0004595968416505042
REGADA,2,0.0004595968416505042
REGANHA,2,0.0004595968416505042
REGATEIRO,2,0.0004595968416505042
REGISTO,2,0.0004595968416505042
REGUEIRÓ,2,0.0004595968416505042
REINALDO,2,0.0004595968416505042
REINALES,2,0.0004595968416505042
REININHO,2,0.0004595968416505042
REISINHO,2,0.0004595968416505042
RELVÃO,2,0.0004595968416505042
REMELGADO,2,0.0004595968416505042
REQUEIJO,2,0.0004595968416505042
RESENDES,2,0.0004595968416505042
RESPEITA,2,0.0004595968416505042
REVES,2,0.0004595968416505042
RIBEIROS,2,0.0004595968416505042
RICA,2,0.0004595968416505042
RIGUEIRO,2,0.0004595968416505042
RILHO,2,0.0004595968416505042
ROBY,2,0.0004595968416505042
ROCA,2,0.0004595968416505042
RODELO,2,0.0004595968416505042
ROGE,2,0.0004595968416505042
ROGÉRIO,2,0.0004595968416505042
ROJO,2,0.0004595968416505042
ROLINHO,2,0.0004595968416505042
ROMACHO,2,0.0004595968416505042
ROMBA,2,0.0004595968416505042
ROMBINHA,2,0.0004595968416505042
ROMEU,2,0.0004595968416505042
RONDÃO,2,0.0004595968416505042
ROQUETTE,2,0.0004595968416505042
ROSALES,2,0.0004595968416505042
ROSINO,2,0.0004595968416505042
ROSO,2,0.0004595968416505042
ROSSAS,2,0.0004595968416505042
ROXAS,2,0.0004595968416505042
RUGE,2,0.0004595968416505042
RUI,2,0.0004595968416505042
RUIVINHO,2,0.0004595968416505042
RUIZ,2,0.0004595968416505042
RUÃO,2,0.0004595968416505042
RÉGIO,2,0.0004595968416505042
RÉGUA,2,0.0004595968416505042
RÉS,2,0.0004595968416505042
RÔXO,2,0.0004595968416505042
RÖSELER,2,0.0004595968416505042
S,2,0.0004595968416505042
SABOGA,2,0.0004595968416505042
SACRISTÃO,2,0.0004595968416505042
SADIO,2,0.0004595968416505042
SAIANDA,2,0.0004595968416505042
SAIAS,2,0.0004595968416505042
SALERO,2,0.0004595968416505042
SALTER,2,0.0004595968416505042
SALVADA,2,0.0004595968416505042
SALÉ,2,0.0004595968416505042
SAMARÃO,2,0.0004595968416505042
SAMBENTO,2,0.0004595968416505042
SAMELO,2,0.0004595968416505042
SAMORA,2,0.0004595968416505042
SAMPAYO,2,0.0004595968416505042
SAN-BENTO,2,0.0004595968416505042
SANCADAS,2,0.0004595968416505042
SANDINHA,2,0.0004595968416505042
SANGRA,2,0.0004595968416505042
SANSANA,2,0.0004595968416505042
SANTOALHA,2,0.0004595968416505042
SANT`ANA,2,0.0004595968416505042
SANT´ANA,2,0.0004595968416505042
SAPINA,2,0.0004595968416505042
SARDOEIRA,2,0.0004595968416505042
SARES,2,0.0004595968416505042
SARGAÇO,2,0.0004595968416505042
SARIO,2,0.0004595968416505042
SARO,2,0.0004595968416505042
SARRICO,2,0.0004595968416505042
SARUGA,2,0.0004595968416505042
SARZEDAS,2,0.0004595968416505042
SASSO,2,0.0004595968416505042
SATIRO,2,0.0004595968416505042
SEBASTIAO,2,0.0004595968416505042
SEBORRO,2,0.0004595968416505042
SEDAS,2,0.0004595968416505042
SEGORBE,2,0.0004595968416505042
SEGUNDO,2,0.0004595968416505042
SEGURA,2,0.0004595968416505042
SEMANAS,2,0.0004595968416505042
SEMELHE,2,0.0004595968416505042
SEMPITERNO,2,0.0004595968416505042
SEMÁ,2,0.0004595968416505042
SENHORÃES,2,0.0004595968416505042
SENNA,2,0.0004595968416505042
SERANGONHA,2,0.0004595968416505042
SERINA,2,0.0004595968416505042
SERODIO,2,0.0004595968416505042
SERRABULHO,2,0.0004595968416505042
SERRANITO,2,0.0004595968416505042
SERRAO,2,0.0004595968416505042
SERRINHA,2,0.0004595968416505042
SERRO,2,0.0004595968416505042
SERRONHA,2,0.0004595968416505042
SERRUDO,2,0.0004595968416505042
SERTÓRIO,2,0.0004595968416505042
SETAS,2,0.0004595968416505042
SEUANES,2,0.0004595968416505042
SHORE,2,0.0004595968416505042
SIMÃOZINHO,2,0.0004595968416505042
SIMÔES,2,0.0004595968416505042
SINFRÓNIO,2,0.0004595968416505042
SINTRAO,2,0.0004595968416505042
SIOPA,2,0.0004595968416505042
SOBREIROS,2,0.0004595968416505042
SOFIA,2,0.0004595968416505042
SOLDADO,2,0.0004595968416505042
SOLEDADE,2,0.0004595968416505042
SOLES,2,0.0004595968416505042
SOLHEIRO,2,0.0004595968416505042
SOLITÁRIO,2,0.0004595968416505042
SOLÁ,2,0.0004595968416505042
SOPA,2,0.0004595968416505042
SORTE,2,0.0004595968416505042
SOTA,2,0.0004595968416505042
SOTERO,2,0.0004595968416505042
SOTTO-MAYOR,2,0.0004595968416505042
SOTTOMAIOR,2,0.0004595968416505042
SOUTEIRO,2,0.0004595968416505042
SOUTOSA,2,0.0004595968416505042
SOUZELLAS,2,0.0004595968416505042
SPENCER,2,0.0004595968416505042
STINGL,2,0.0004595968416505042
STOCKLER,2,0.0004595968416505042
SUL,2,0.0004595968416505042
SURRADOR,2,0.0004595968416505042
SUSPIRO,2,0.0004595968416505042
SUSTELO,2,0.0004595968416505042
SUZANA,2,0.0004595968416505042
TABAU,2,0.0004595968416505042
TAGARRA,2,0.0004595968416505042
TAINHA,2,0.0004595968416505042
TAMEGÃO,2,0.0004595968416505042
TANIÇA,2,0.0004595968416505042
TANOEIRO,2,0.0004595968416505042
TAPADA,2,0.0004595968416505042
TARDÃO,2,0.0004595968416505042
TARRAFA,2,0.0004595968416505042
TARROSO,2,0.0004595968416505042
TAVANEZ,2,0.0004595968416505042
TEJO,2,0.0004595968416505042
TELMO,2,0.0004595968416505042
TEMBE,2,0.0004595968416505042
TEMPERO,2,0.0004595968416505042
TENAZINHA,2,0.0004595968416505042
TENDA,2,0.0004595968416505042
TENEDÓRIO,2,0.0004595968416505042
TENIL,2,0.0004595968416505042
TERLIM,2,0.0004595968416505042
TERRAMOTO,2,0.0004595968416505042
THOMAZ,2,0.0004595968416505042
TICAS,2,0.0004595968416505042
TIGRE,2,0.0004595968416505042
TINA,2,0.0004595968416505042
TINTA,2,0.0004595968416505042
TINTIM,2,0.0004595968416505042
TINTO,2,0.0004595968416505042
TITO,2,0.0004595968416505042
TOBIAS,2,0.0004595968416505042
TOCO,2,0.0004595968416505042
TODO,2,0.0004595968416505042
TOFES,2,0.0004595968416505042
TOITO,2,0.0004595968416505042
TOLEDO,2,0.0004595968416505042
TONEL,2,0.0004595968416505042
TORGO,2,0.0004595968416505042
TOUGUINHA,2,0.0004595968416505042
TOURITA,2,0.0004595968416505042
TOURO,2,0.0004595968416505042
TRACANAS,2,0.0004595968416505042
TRAMOCEIRO,2,0.0004595968416505042
TRANQUADA,2,0.0004595968416505042
TRAQUEIA,2,0.0004595968416505042
TRAQUINA,2,0.0004595968416505042
TRAQUINO,2,0.0004595968416505042
TREPADO,2,0.0004595968416505042
TRIBUNA,2,0.0004595968416505042
TRIBUZI,2,0.0004595968416505042
TRIGUEIRA,2,0.0004595968416505042
TRINCHEIRAS,2,0.0004595968416505042
TRIPA,2,0.0004595968416505042
TRONCHO,2,0.0004595968416505042
TROPA,2,0.0004595968416505042
TURÍBIO,2,0.0004595968416505042
UBALDO,2,0.0004595968416505042
UVALDO,2,0.0004595968416505042
VAGARINHO,2,0.0004595968416505042
VAIA,2,0.0004595968416505042
VALADEIRO,2,0.0004595968416505042
VALBORDO,2,0.0004595968416505042
VALDEIRA,2,0.0004595968416505042
VALDEMAR,2,0.0004595968416505042
VALDREZ,2,0.0004595968416505042
VALONGUEIRO,2,0.0004595968416505042
VALOROSO,2,0.0004595968416505042
VALQUARESMA,2,0.0004595968416505042
VANZELER,2,0.0004595968416505042
VAQUER,2,0.0004595968416505042
VAREIRO,2,0.0004595968416505042
VARETA,2,0.0004595968416505042
VARGEM,2,0.0004595968416505042
VARUM,2,0.0004595968416505042
VASQUEZ,2,0.0004595968416505042
VEIROS,2,0.0004595968416505042
VELA,2,0.0004595968416505042
VELADA,2,0.0004595968416505042
VELHOTE,2,0.0004595968416505042
VELIÇA,2,0.0004595968416505042
VENDAS,2,0.0004595968416505042
VENDEIRINHO,2,0.0004595968416505042
VENDIMA,2,0.0004595968416505042
VENES,2,0.0004595968416505042
VENEZA,2,0.0004595968416505042
VENTINHAS,2,0.0004595968416505042
VENTUZELOS,2,0.0004595968416505042
VERDUGO,2,0.0004595968416505042
VERGA,2,0.0004595968416505042
VERGAMOTA,2,0.0004595968416505042
VERISSÍMO,2,0.0004595968416505042
VERLHANITO,2,0.0004595968416505042
VERSOS,2,0.0004595968416505042
VICTORIANO,2,0.0004595968416505042
VICTÓRIA,2,0.0004595968416505042
VICÊNCIO,2,0.0004595968416505042
VIDINHAS,2,0.0004595968416505042
VIEITOS,2,0.0004595968416505042
VILALVA,2,0.0004595968416505042
VILARANDA,2,0.0004595968416505042
VILAREAL,2,0.0004595968416505042
VILELAS,2,0.0004595968416505042
VILHALVA,2,0.0004595968416505042
VILLARES,2,0.0004595968416505042
VIRGÍNIA,2,0.0004595968416505042
VIRIATO,2,0.0004595968416505042
VIROTE,2,0.0004595968416505042
VISITAÇÃO,2,0.0004595968416505042
VITA,2,0.0004595968416505042
VITÓRIO,2,0.0004595968416505042
VIZOSO,2,0.0004595968416505042
VOGADO,2,0.0004595968416505042
VOUGA,2,0.0004595968416505042
VÁLEGA,2,0.0004595968416505042
VÉSTIA,2,0.0004595968416505042
VÉSTIAS,2,0.0004595968416505042
WEBER,2,0.0004595968416505042
WILSON,2,0.0004595968416505042
XARÁ,2,0.0004595968416505042
ZABUMBA,2,0.0004595968416505042
ZARAGOZA,2,0.0004595968416505042
ZEGRE,2,0.0004595968416505042
ZELLER,2,0.0004595968416505042
ZIBAIA,2,0.0004595968416505042
ZIGUE,2,0.0004595968416505042
ZILHÃO,2,0.0004595968416505042
ZOIO,2,0.0004595968416505042
ÁRIAS,2,0.0004595968416505042
-,1,0.0002297984208252521
A,1,0.0002297984208252521
ABALADAS,1,0.0002297984208252521
ABALAIN,1,0.0002297984208252521
ABANA,1,0.0002297984208252521
ABDUL,1,0.0002297984208252521
ABDULREHMAN,1,0.0002297984208252521
ABELHAS,1,0.0002297984208252521
ABENTA,1,0.0002297984208252521
ABIBE,1,0.0002297984208252521
ABOOBAKAR,1,0.0002297984208252521
ABRAGÃO,1,0.0002297984208252521
ABRANCHES-JORDÃO,1,0.0002297984208252521
ABRAÃO,1,0.0002297984208252521
ABRE,1,0.0002297984208252521
ABRIL,1,0.0002297984208252521
ABRUNHEIRO,1,0.0002297984208252521
ABUNDÂNCIA,1,0.0002297984208252521
ACABOU,1,0.0002297984208252521
ACCIAIOLI,1,0.0002297984208252521
ACEVEDO,1,0.0002297984208252521
ACUNHA,1,0.0002297984208252521
ADAGAS,1,0.0002297984208252521
ADAIXO,1,0.0002297984208252521
ADAO,1,0.0002297984208252521
ADAUTA,1,0.0002297984208252521
ADEVINHA,1,0.0002297984208252521
ADRAGÃO,1,0.0002297984208252521
ADRAHI,1,0.0002297984208252521
ADREGO,1,0.0002297984208252521
ADRÊGO,1,0.0002297984208252521
ADUZINDA,1,0.0002297984208252521
ADÀGAS,1,0.0002297984208252521
ADÓNIS,1,0.0002297984208252521
AFECTO,1,0.0002297984208252521
AFEITOS,1,0.0002297984208252521
AFLALO,1,0.0002297984208252521
AFOITO,1,0.0002297984208252521
AFRA,1,0.0002297984208252521
AFRICANO,1,0.0002297984208252521
AGAPITO,1,0.0002297984208252521
AGNELO,1,0.0002297984208252521
AGOAS,1,0.0002297984208252521
AGONIA,1,0.0002297984208252521
AGOSTINHA,1,0.0002297984208252521
AGOSTO,1,0.0002297984208252521
AGRE,1,0.0002297984208252521
AGREIRO,1,0.0002297984208252521
AGRELO,1,0.0002297984208252521
AGUA,1,0.0002297984208252521
AGUALUZA,1,0.0002297984208252521
AGUEDA,1,0.0002297984208252521
AGUILEIRA,1,0.0002297984208252521
AGULHAS,1,0.0002297984208252521
AHR,1,0.0002297984208252521
AIROSO,1,0.0002297984208252521
AL,1,0.0002297984208252521
ALAGÔA,1,0.0002297984208252521
ALAMBRE,1,0.0002297984208252521
ALAS,1,0.0002297984208252521
ALAVOINE,1,0.0002297984208252521
ALBARRÁN,1,0.0002297984208252521
ALBERGUEIRO,1,0.0002297984208252521
ALBINA,1,0.0002297984208252521
ALBUQUQUERQUE,1,0.0002297984208252521
ALCANIZ,1,0.0002297984208252521
ALCARVA,1,0.0002297984208252521
ALCATRÃO,1,0.0002297984208252521
ALCAÇARENHO,1,0.0002297984208252521
ALCINO,1,0.0002297984208252521
ALCOBAÇA,1,0.0002297984208252521
ALDEGALEGA,1,0.0002297984208252521
ALEGRIO,1,0.0002297984208252521
ALEMAN,1,0.0002297984208252521
ALENCAR,1,0.0002297984208252521
ALENCASTRE,1,0.0002297984208252521
ALENTEJANO,1,0.0002297984208252521
ALEXANDRINA,1,0.0002297984208252521
ALFARELA,1,0.0002297984208252521
ALFARELOS,1,0.0002297984208252521
ALFARROBEIRA,1,0.0002297984208252521
ALFAZEMA,1,0.0002297984208252521
ALFEIRÃO,1,0.0002297984208252521
ALFENIM,1,0.0002297984208252521
ALFÂNDEGA,1,0.0002297984208252521
ALGODRES,1,0.0002297984208252521
ALHANDRA,1,0.0002297984208252521
ALHEIRO,1,0.0002297984208252521
ALI,1,0.0002297984208252521
ALIJAJ,1,0.0002297984208252521
ALJUSTREL,1,0.0002297984208252521
ALMA,1,0.0002297984208252521
ALMAÇA,1,0.0002297984208252521
ALMEIDINHA,1,0.0002297984208252521
ALMEIRANTE,1,0.0002297984208252521
ALMESTRE,1,0.0002297984208252521
ALMINHAS,1,0.0002297984208252521
ALMODOVAR,1,0.0002297984208252521
ALMODÔVAR,1,0.0002297984208252521
ALMOFALA,1,0.0002297984208252521
ALMOR,1,0.0002297984208252521
ALPIARÇA,1,0.0002297984208252521
ALQUEVA,1,0.0002297984208252521
ALTE,1,0.0002297984208252521
ALTER,1,0.0002297984208252521
ALTURAS,1,0.0002297984208252521
ALUAI,1,0.0002297984208252521
ALVA,1,0.0002297984208252521
ALVALADE,1,0.0002297984208252521
ALVALEIDE,1,0.0002297984208252521
ALVARRÃO,1,0.0002297984208252521
ALVEGA,1,0.0002297984208252521
ALVES-MATEUS,1,0.0002297984208252521
ALVES.,1,0.0002297984208252521
ALVO,1,0.0002297984208252521
AMADE,1,0.0002297984208252521
AMAINI,1,0.0002297984208252521
AMATUCCI,1,0.0002297984208252521
AMEIDA,1,0.0002297984208252521
AMEN,1,0.0002297984208252521
AMIANO,1,0.0002297984208252521
AMIEIRA,1,0.0002297984208252521
AMIEIRO,1,0.0002297984208252521
AMIL,1,0.0002297984208252521
AMIM,1,0.0002297984208252521
AMORA,1,0.0002297984208252521
AMOREIRINHA,1,0.0002297984208252521
AMORETY,1,0.0002297984208252521
AMOÊDA,1,0.0002297984208252521
AMÉRICO,1,0.0002297984208252521
ANA,1,0.0002297984208252521
ANAPAZ,1,0.0002297984208252521
ANAYA,1,0.0002297984208252521
ANCERIZ,1,0.0002297984208252521
ANCIAES,1,0.0002297984208252521
ANCIÃO,1,0.0002297984208252521
ANCÊDE,1,0.0002297984208252521
ANDERCO,1,0.0002297984208252521
ANDERSEN,1,0.0002297984208252521
ANDERSSON,1,0.0002297984208252521
ANDREA,1,0.0002297984208252521
ANDRESEN,1,0.0002297984208252521
ANDRIAÇA,1,0.0002297984208252521
ANDRÉS,1,0.0002297984208252521
ANFILÓQUIO,1,0.0002297984208252521
ANGÚSTIAS,1,0.0002297984208252521
ANHAS,1,0.0002297984208252521
ANIBAL,1,0.0002297984208252521
ANICO,1,0.0002297984208252521
ANIL,1,0.0002297984208252521
ANILEIRO,1,0.0002297984208252521
ANITA,1,0.0002297984208252521
ANTELO,1,0.0002297984208252521
ANTONIETA,1,0.0002297984208252521
ANTONIONE,1,0.0002297984208252521
ANÇÃ,1,0.0002297984208252521
APARAS,1,0.0002297984208252521
APARECIDA,1,0.0002297984208252521
APITA,1,0.0002297984208252521
APPLETON,1,0.0002297984208252521
APURA,1,0.0002297984208252521
ARADAS,1,0.0002297984208252521
ARAGONÊS,1,0.0002297984208252521
ARAGONÊZ,1,0.0002297984208252521
ARAL,1,0.0002297984208252521
ARANA,1,0.0002297984208252521
ARANDAS,1,0.0002297984208252521
ARCADINHO,1,0.0002297984208252521
ARCHER,1,0.0002297984208252521
ARCIZETT,1,0.0002297984208252521
AREGA,1,0.0002297984208252521
ARELO,1,0.0002297984208252521
AREÁN,1,0.0002297984208252521
ARGUELES,1,0.0002297984208252521
ARIAS,1,0.0002297984208252521
ARIEIRO,1,0.0002297984208252521
ARINTO,1,0.0002297984208252521
ARJONA,1,0.0002297984208252521
ARMADA,1,0.0002297984208252521
ARMINDO,1,0.0002297984208252521
ARMÁRIO,1,0.0002297984208252521
ARMÃO,1,0.0002297984208252521
ARMÉNIO,1,0.0002297984208252521
ARNALDO,1,0.0002297984208252521
ARNEIRO,1,0.0002297984208252521
ARPA,1,0.0002297984208252521
ARRABAÇA,1,0.0002297984208252521
ARRAIANO,1,0.0002297984208252521
ARRAIOS,1,0.0002297984208252521
ARRANJA,1,0.0002297984208252521
ARRANZ,1,0.0002297984208252521
ARRATEL,1,0.0002297984208252521
ARRATES,1,0.0002297984208252521
ARRENEGA,1,0.0002297984208252521
ARRIAGA,1,0.0002297984208252521
ARRIETA,1,0.0002297984208252521
ARRIFANA,1,0.0002297984208252521
ARROBAS,1,0.0002297984208252521
ARROBO,1,0.0002297984208252521
ARROCHELA,1,0.0002297984208252521
ARROMBA,1,0.0002297984208252521
ARRONCHES,1,0.0002297984208252521
ARROYO,1,0.0002297984208252521
ARRUELA,1,0.0002297984208252521
ARRULO,1,0.0002297984208252521
ARRÀTEL,1,0.0002297984208252521
ARSENIO,1,0.0002297984208252521
ARTHANIUS,1,0.0002297984208252521
ARTUR,1,0.0002297984208252521
ARVANAS,1,0.0002297984208252521
ARVINS,1,0.0002297984208252521
ARY,1,0.0002297984208252521
ARZILEIRO,1,0.0002297984208252521
ARÔCHA,1,0.0002297984208252521
ASCENÇAO,1,0.0002297984208252521
ASCENÇO,1,0.0002297984208252521
ASCHERL,1,0.0002297984208252521
ASPER,1,0.0002297984208252521
ASPEÇADA,1,0.0002297984208252521
ASPRA,1,0.0002297984208252521
ASSADO,1,0.0002297984208252521
ASSAFRÃO,1,0.0002297984208252521
ASSEICEIRO,1,0.0002297984208252521
ASSEIRO,1,0.0002297984208252521
ASSOREIRA,1,0.0002297984208252521
ASSSUNÇÃO,1,0.0002297984208252521
ASSUDA,1,0.0002297984208252521
ASSUMPÇÃO,1,0.0002297984208252521
ASSUNÇAO,1,0.0002297984208252521
ASSUNÇÂO,1,0.0002297984208252521
ASSUNÇÃOLOPES,1,0.0002297984208252521
ASTRUC,1,0.0002297984208252521
ATAIDE,1,0.0002297984208252521
ATALHO,1,0.0002297984208252521
ATAM,1,0.0002297984208252521
ATANASIO,1,0.0002297984208252521
ATENOR,1,0.0002297984208252521
ATOUGUIA,1,0.0002297984208252521
AUERNHAMMER,1,0.0002297984208252521
AURELIANO,1,0.0002297984208252521
AUXILIAR,1,0.0002297984208252521
AVELANS,1,0.0002297984208252521
AVELELAS,1,0.0002297984208252521
AVO,1,0.0002297984208252521
AVOILA,1,0.0002297984208252521
AVÔ,1,0.0002297984208252521
AVÕES,1,0.0002297984208252521
AZAMBUJA,1,0.0002297984208252521
AZAMBUJO,1,0.0002297984208252521
AZENHAS,1,0.0002297984208252521
AZEVDO,1,0.0002297984208252521
AZIAGO,1,0.0002297984208252521
AZINHAGA,1,0.0002297984208252521
AZOUGADO,1,0.0002297984208252521
AZUCENA,1,0.0002297984208252521
AZÊDO,1,0.0002297984208252521
AZÓIA,1,0.0002297984208252521
AÇA,1,0.0002297984208252521
B,1,0.0002297984208252521
BABAROCA,1,0.0002297984208252521
BABEJ,1,0.0002297984208252521
BACELOS,1,0.0002297984208252521
BACHAREL,1,0.0002297984208252521
BACHMANN,1,0.0002297984208252521
BACHÁ,1,0.0002297984208252521
BADAGOLA,1,0.0002297984208252521
BAETAS,1,0.0002297984208252521
BAGAGEM,1,0.0002297984208252521
BAGINHA,1,0.0002297984208252521
BAGIO,1,0.0002297984208252521
BAGO,1,0.0002297984208252521
BAGORRILHA,1,0.0002297984208252521
BAGUEIRO,1,0.0002297984208252521
BAGUEIXO,1,0.0002297984208252521
BAGUINHO,1,0.0002297984208252521
BAGÉ,1,0.0002297984208252521
BAHIA,1,0.0002297984208252521
BAHUT,1,0.0002297984208252521
BAIAKINA,1,0.0002297984208252521
BAILADEIRA,1,0.0002297984208252521
BAILAROTE,1,0.0002297984208252521
BAILHOTE,1,0.0002297984208252521
BAILÃO,1,0.0002297984208252521
BAILÓ,1,0.0002297984208252521
BAIO,1,0.0002297984208252521
BAIONETA,1,0.0002297984208252521
BAIRINHAS,1,0.0002297984208252521
BAIRRINHO,1,0.0002297984208252521
BAIRRO,1,0.0002297984208252521
BAIRROS,1,0.0002297984208252521
BAJOUCA,1,0.0002297984208252521
BAKKER,1,0.0002297984208252521
BALAGUEIRAS,1,0.0002297984208252521
BALAGÃO,1,0.0002297984208252521
BALAIA,1,0.0002297984208252521
BALASTEIRO,1,0.0002297984208252521
BALATA,1,0.0002297984208252521
BALAZEIRO,1,0.0002297984208252521
BALBEIRA,1,0.0002297984208252521
BALCÃO,1,0.0002297984208252521
BALDAQUE,1,0.0002297984208252521
BALDEANTE,1,0.0002297984208252521
